antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"MaxHR_Medium, Sex_Male, Slope_Flat, Age_Middle, ChestPain_ASY, FastingBS_Normal",ECG_Normal,0.16666666666666666,0.5425531914893617,0.1099290780141844,0.6595744680851064,1.215686274509804,1.0,0.019503546099290794,1.3437500000000004,0.21290322580645174,0.18343195266272191,0.2558139534883723,0.4310944235850369
"Chol_High, ExAngina_Yes, BP_Prehypertension",MaxHR_Medium,0.18085106382978725,0.5,0.1099290780141844,0.6078431372549019,1.2156862745098038,1.0,0.01950354609929078,1.275,0.21658986175115208,0.19254658385093168,0.21568627450980382,0.41385064664163534
"BP_Prehypertension, Chol_High, ExAngina_Yes","Sex_Male, Age_Middle, ChestPain_ASY",0.18085106382978725,0.5,0.1099290780141844,0.6078431372549019,1.2156862745098038,1.0,0.01950354609929078,1.275,0.21658986175115208,0.19254658385093168,0.21568627450980382,0.41385064664163534
ECG_LVH,Chol_High,0.20567375886524822,0.5390070921985816,0.1347517730496454,0.6551724137931035,1.2155172413793105,1.0,0.023892158342135705,1.3368794326241138,0.22321428571428567,0.22093023255813954,0.2519893899204246,0.45258620689655177
"Sex_Male, Oldpeak_Moderate, Chol_High","Slope_Flat, ExAngina_Yes",0.20567375886524822,0.6524822695035462,0.16312056737588654,0.7931034482758622,1.2155172413793105,1.0,0.028922086414164272,1.6796690307328614,0.22321428571428567,0.23469387755102042,0.4046446164672769,0.521551724137931
"Sex_Male, MaxHR_Low, Chol_High","FastingBS_Normal, ChestPain_ASY, ExAngina_Yes",0.20567375886524822,0.524822695035461,0.13120567375886524,0.6379310344827587,1.2155172413793105,1.0,0.02326341733313214,1.3123944613306318,0.22321428571428575,0.21893491124260356,0.23803396809058172,0.44396551724137934
"MaxHR_Medium, Oldpeak_Moderate","Sex_Male, FastingBS_Normal, ExAngina_Yes",0.20567375886524822,0.5390070921985816,0.1347517730496454,0.6551724137931035,1.2155172413793105,1.0,0.023892158342135705,1.3368794326241138,0.22321428571428567,0.22093023255813954,0.2519893899204246,0.45258620689655177
"Slope_Flat, ECG_Normal, BP_Prehypertension","Age_Middle, ExAngina_Yes",0.20567375886524822,0.49645390070921985,0.12411347517730496,0.6034482758620691,1.2155172413793105,1.0,0.022005935315125,1.2698119025593588,0.22321428571428578,0.2147239263803681,0.21248178727537662,0.42672413793103453
"FastingBS_Normal, Chol_Borderline","Age_Middle, ExAngina_Yes",0.20567375886524822,0.49645390070921985,0.12411347517730496,0.6034482758620691,1.2155172413793105,1.0,0.022005935315125,1.2698119025593588,0.22321428571428578,0.2147239263803681,0.21248178727537662,0.42672413793103453
"Sex_Male, ECG_Normal, BP_Prehypertension","Age_Middle, ExAngina_Yes",0.20567375886524822,0.49645390070921985,0.12411347517730496,0.6034482758620691,1.2155172413793105,1.0,0.022005935315125,1.2698119025593588,0.22321428571428578,0.2147239263803681,0.21248178727537662,0.42672413793103453
"FastingBS_Normal, Oldpeak_Moderate","Sex_Male, ChestPain_ASY, ExAngina_Yes",0.3120567375886525,0.6170212765957447,0.23404255319148937,0.75,1.2155172413793103,1.0,0.041496906594235716,1.5319148936170213,0.2577319587628867,0.336734693877551,0.3472222222222222,0.5646551724137931
"FastingBS_Normal, Oldpeak_Mild, Age_Middle","Sex_Male, ChestPain_ASY, ExAngina_Yes",0.15602836879432624,0.6170212765957447,0.11702127659574468,0.75,1.2155172413793103,1.0,0.020748453297117858,1.5319148936170213,0.21008403361344544,0.1783783783783784,0.3472222222222222,0.4698275862068966
"Age_Middle, ECG_Normal, Oldpeak_Moderate","Sex_Male, ChestPain_ASY, ExAngina_Yes",0.14184397163120568,0.6170212765957447,0.10638297872340426,0.7499999999999999,1.21551724137931,1.0,0.018862230270107125,1.5319148936170206,0.20661157024793375,0.16304347826086957,0.34722222222222193,0.4612068965517241
"ECG_Normal, MaxHR_Low","Slope_Flat, FastingBS_Normal, ExAngina_Yes",0.2375886524822695,0.5035460992907801,0.1453900709219858,0.6119402985074626,1.2152617195711581,1.0,0.02575323172878627,1.2793235133660663,0.2323312535450935,0.24404761904761904,0.21833688699360324,0.45033634643682985
"FastingBS_Normal, Age_Middle, Oldpeak_Moderate, ExAngina_Yes","Sex_Male, ChestPain_ASY, Slope_Flat",0.1773049645390071,0.6418439716312057,0.13829787234042554,0.78,1.2152486187845304,1.0,0.02449574971077914,1.6279819471308836,0.21529619805481878,0.203125,0.38574257425742586,0.49773480662983427
"Sex_Male, Oldpeak_Moderate, BP_Prehypertension","Slope_Flat, Age_Middle",0.16666666666666666,0.5602836879432624,0.11347517730496454,0.6808510638297873,1.2151898734177216,1.0,0.02009456264775414,1.377777777777778,0.21250000000000002,0.18497109826589597,0.2741935483870969,0.4416913546997038
"Sex_Male, Age_Middle, ECG_Normal, Chol_High",FastingBS_Normal,0.14893617021276595,0.7446808510638298,0.1347517730496454,0.9047619047619048,1.2149659863945579,1.0,0.023841859061415435,2.6808510638297878,0.20789473684210538,0.17757009345794392,0.6269841269841271,0.5428571428571429
"Slope_Flat, FastingBS_Normal, BP_Prehypertension",Age_Middle,0.28368794326241137,0.6276595744680851,0.21631205673758866,0.7625,1.2148305084745763,1.0,0.03825260298777727,1.5677491601343783,0.24687550722285337,0.31122448979591844,0.3621428571428571,0.553566384180791
"Sex_Male, BP_Prehypertension, Slope_Flat, ExAngina_Yes",Age_Middle,0.28368794326241137,0.6276595744680851,0.21631205673758866,0.7625,1.2148305084745763,1.0,0.03825260298777727,1.5677491601343783,0.24687550722285337,0.31122448979591844,0.3621428571428571,0.553566384180791
"FastingBS_Normal, Oldpeak_Mild, Age_Middle",ECG_Normal,0.15602836879432624,0.5425531914893617,0.10283687943262411,0.659090909090909,1.2147950089126558,1.0,0.018183189980383277,1.3418439716312052,0.2095044914517531,0.17261904761904762,0.2547568710359406,0.42431669637551983
"Age_Middle, ChestPain_ASY, Oldpeak_Moderate, Chol_High","Sex_Male, ExAngina_Yes",0.12411347517730496,0.7056737588652482,0.10638297872340426,0.8571428571428571,1.2146446518305816,1.0,0.01879935616920679,2.060283687943262,0.20175438596491238,0.14705882352941177,0.5146299483648881,0.5039483129935391
"Slope_Flat, FastingBS_Normal, ECG_ST","Sex_Male, ExAngina_Yes",0.12411347517730496,0.7056737588652482,0.10638297872340426,0.8571428571428571,1.2146446518305816,1.0,0.01879935616920679,2.060283687943262,0.20175438596491238,0.14705882352941177,0.5146299483648881,0.5039483129935391
"FastingBS_Normal, ChestPain_ASY, MaxHR_Low, Oldpeak_Moderate","Sex_Male, ExAngina_Yes",0.12411347517730496,0.7056737588652482,0.10638297872340426,0.8571428571428571,1.2146446518305816,1.0,0.01879935616920679,2.060283687943262,0.20175438596491238,0.14705882352941177,0.5146299483648881,0.5039483129935391
"ChestPain_ASY, MaxHR_Low, Chol_High","Sex_Male, ExAngina_Yes",0.19858156028368795,0.7056737588652482,0.1702127659574468,0.857142857142857,1.2146446518305813,1.0,0.03007896987073083,2.0602836879432602,0.2205014749262536,0.2318840579710145,0.5146299483648876,0.5491744436468053
"Age_Middle, Oldpeak_Moderate","Slope_Flat, ChestPain_ASY, ExAngina_Yes",0.25177304964539005,0.5567375886524822,0.1702127659574468,0.676056338028169,1.2143177536556922,1.0,0.030041245410190653,1.3683317915510331,0.2358807266982624,0.2666666666666667,0.2691830985915493,0.490894411052301
"Age_Middle, ECG_Normal, Chol_High","Sex_Male, FastingBS_Normal, ChestPain_ASY",0.16666666666666666,0.5957446808510638,0.12056737588652482,0.723404255319149,1.2142857142857144,1.0,0.021276595744680854,1.461538461538462,0.211764705882353,0.1878453038674033,0.3157894736842107,0.4628926038500507
"BP_Prehypertension, ChestPain_ASY, ExAngina_Yes","Sex_Male, Age_Middle",0.3120567375886525,0.5709219858156028,0.21631205673758866,0.6931818181818181,1.2141445511010727,1.0,0.038152004426336705,1.398476490675072,0.25637992225790096,0.32446808510638303,0.28493613824192326,0.5360319028797289
"ExAngina_Yes, ECG_Normal, ChestPain_ASY, MaxHR_Low, FastingBS_Normal",Age_Middle,0.14893617021276595,0.6276595744680851,0.11347517730496454,0.7619047619047619,1.2138821630347054,1.0,0.01999396408631357,1.5638297872340425,0.20703125000000006,0.17112299465240643,0.3605442176870748,0.47134786117836963
"Sex_Male, Slope_Flat, ChestPain_ASY, BP_Prehypertension, FastingBS_Normal",Age_Middle,0.22340425531914893,0.6276595744680851,0.1702127659574468,0.7619047619047619,1.2138821630347054,1.0,0.02999094612947037,1.5638297872340425,0.22688356164383577,0.25000000000000006,0.3605442176870748,0.516545601291364
"Slope_Flat, Age_Middle, MaxHR_Low","FastingBS_Normal, ExAngina_Yes",0.23049645390070922,0.5957446808510638,0.16666666666666666,0.723076923076923,1.2137362637362636,1.0,0.0293496303002867,1.4598108747044911,0.22884596529071474,0.2526881720430107,0.31497975708501996,0.5014194139194138
"Slope_Flat, FastingBS_Normal, MaxHR_Low","Age_Middle, ExAngina_Yes",0.2765957446808511,0.49645390070921985,0.16666666666666666,0.6025641025641024,1.2137362637362634,1.0,0.0293496303002867,1.2669869595058334,0.24342928660826033,0.27485380116959063,0.21072589382448512,0.469139194139194
"Oldpeak_Moderate, BP_Prehypertension","Slope_Flat, Age_Middle",0.1773049645390071,0.5602836879432624,0.12056737588652482,0.6799999999999999,1.213670886075949,1.0,0.021226296463960556,1.3741134751773045,0.21399594320486806,0.19540229885057467,0.27225806451612883,0.44759493670886075
"ECG_Normal, ChestPain_ASY, Oldpeak_Moderate","Slope_Flat, Age_Middle",0.1773049645390071,0.5602836879432624,0.12056737588652482,0.6799999999999999,1.213670886075949,1.0,0.021226296463960556,1.3741134751773045,0.21399594320486806,0.19540229885057467,0.27225806451612883,0.44759493670886075
"FastingBS_Normal, ECG_Normal, Oldpeak_Moderate","Slope_Flat, Age_Middle",0.1773049645390071,0.5602836879432624,0.12056737588652482,0.6799999999999999,1.213670886075949,1.0,0.021226296463960556,1.3741134751773045,0.21399594320486806,0.19540229885057467,0.27225806451612883,0.44759493670886075
"Sex_Male, ECG_Normal, ChestPain_ASY, Chol_High","Slope_Flat, FastingBS_Normal, ExAngina_Yes",0.19148936170212766,0.5035460992907801,0.11702127659574468,0.6111111111111112,1.2136150234741787,1.0,0.020597555454957006,1.2765957446808514,0.21770334928229676,0.2024539877300614,0.21666666666666684,0.42175273865414714
"FastingBS_Normal, MaxHR_Medium, BP_Prehypertension","Sex_Male, Age_Middle, Slope_Flat",0.18439716312056736,0.5070921985815603,0.11347517730496454,0.6153846153846154,1.2135556750941368,1.0,0.01996881444595343,1.2815602836879434,0.21576086956521745,0.19631901840490798,0.21970116214720536,0.4195804195804196
"Slope_Flat, ExAngina_Yes, BP_Prehypertension",MaxHR_Medium,0.31560283687943264,0.5,0.19148936170212766,0.6067415730337079,1.2134831460674158,1.0,0.03368794326241134,1.2714285714285716,0.25705238917674145,0.3068181818181818,0.2134831460674158,0.4948601482189816
"FastingBS_Normal, MaxHR_Low, Chol_High","Slope_Flat, ExAngina_Yes",0.1702127659574468,0.6524822695035462,0.1347517730496454,0.7916666666666667,1.2133152173913044,1.0,0.023690961219254555,1.6680851063829791,0.21187584345479074,0.19587628865979378,0.4005102040816328,0.4990942028985508
"Slope_Flat, BP_Normal","FastingBS_Normal, ChestPain_ASY",0.17375886524822695,0.6560283687943262,0.13829787234042554,0.7959183673469389,1.213237727523442,1.0,0.02430712740807807,1.6854609929078024,0.21272147023219987,0.2,0.4066905112560491,0.5033645890788748
"Age_Middle, ECG_Normal, BP_Prehypertension","FastingBS_Normal, ChestPain_ASY",0.17375886524822695,0.6560283687943262,0.13829787234042554,0.7959183673469389,1.213237727523442,1.0,0.02430712740807807,1.6854609929078024,0.21272147023219987,0.2,0.4066905112560491,0.5033645890788748
"ChestPain_ASY, ExAngina_Yes, BP_Prehypertension",Age_Middle,0.3120567375886525,0.6276595744680851,0.2375886524822695,0.7613636363636364,1.213020030816641,1.0,0.04172325335747701,1.5602836879432624,0.25527004154485317,0.3383838383838384,0.3590909090909091,0.569947354904982
"Sex_Male, ECG_Normal, Oldpeak_Moderate, ExAngina_Yes","Slope_Flat, FastingBS_Normal, ChestPain_ASY",0.1702127659574468,0.549645390070922,0.11347517730496454,0.6666666666666667,1.2129032258064518,1.0,0.019918515165233144,1.3510638297872344,0.21153846153846162,0.1871345029239766,0.2598425196850396,0.4365591397849463
"Slope_Flat, ECG_Normal, MaxHR_Low","Age_Middle, ChestPain_ASY",0.2127659574468085,0.549645390070922,0.14184397163120568,0.6666666666666667,1.2129032258064518,1.0,0.02489814395654144,1.3510638297872344,0.2229729729729731,0.22857142857142862,0.2598425196850396,0.4623655913978495
"Sex_Male, ECG_Normal, MaxHR_Low","Slope_Flat, FastingBS_Normal, ChestPain_ASY",0.22340425531914893,0.549645390070922,0.14893617021276595,0.6666666666666667,1.2129032258064518,1.0,0.026143051154368505,1.3510638297872344,0.22602739726027407,0.23863636363636367,0.2598425196850396,0.4688172043010753
"MaxHR_Medium, ECG_Normal, Age_Middle","Slope_Flat, FastingBS_Normal, ChestPain_ASY",0.18085106382978725,0.549645390070922,0.12056737588652482,0.6666666666666666,1.2129032258064516,1.0,0.021163422363060208,1.351063829787234,0.2142857142857143,0.19767441860465115,0.25984251968503935,0.443010752688172
"ECG_Normal, BP_Prehypertension, ExAngina_Yes","Slope_Flat, FastingBS_Normal, ChestPain_ASY",0.18085106382978725,0.549645390070922,0.12056737588652482,0.6666666666666666,1.2129032258064516,1.0,0.021163422363060208,1.351063829787234,0.2142857142857143,0.19767441860465115,0.25984251968503935,0.443010752688172
"Slope_Flat, FastingBS_Normal, MaxHR_Low","Age_Middle, ChestPain_ASY",0.2765957446808511,0.549645390070922,0.18439716312056736,0.6666666666666666,1.2129032258064516,1.0,0.03236758714350385,1.351063829787234,0.24264705882352944,0.287292817679558,0.25984251968503935,0.5010752688172043
"Slope_Flat, ECG_Normal, Chol_Borderline","Age_Middle, ChestPain_ASY",0.1595744680851064,0.549645390070922,0.10638297872340426,0.6666666666666666,1.2129032258064516,1.0,0.018673607967406067,1.351063829787234,0.2088607594936709,0.17647058823529416,0.25984251968503935,0.43010752688172044
"Sex_Male, ECG_Normal, FastingBS_Normal, Slope_Flat","Age_Middle, ChestPain_ASY",0.3617021276595745,0.549645390070922,0.24113475177304963,0.6666666666666666,1.2129032258064516,1.0,0.042326844726120416,1.351063829787234,0.275,0.3597883597883598,0.25984251968503935,0.5526881720430108
"ECG_Normal, MaxHR_Low, ExAngina_Yes","Slope_Flat, FastingBS_Normal, ChestPain_ASY",0.19148936170212766,0.549645390070922,0.1276595744680851,0.6666666666666665,1.2129032258064514,1.0,0.022408329560887272,1.3510638297872335,0.21710526315789466,0.20809248554913296,0.25984251968503913,0.4494623655913978
"Slope_Flat, Age_Middle, ChestPain_ASY, Oldpeak_Moderate","Sex_Male, FastingBS_Normal",0.19858156028368795,0.6773049645390071,0.16312056737588654,0.8214285714285714,1.212789827973074,1.0,0.028620290729842568,1.8070921985815598,0.21893035782993464,0.22885572139303487,0.4466248037676607,0.5311331338818249
"Slope_Flat, BP_Prehypertension, FastingBS_Normal, ExAngina_Yes",Age_Middle,0.2375886524822695,0.6276595744680851,0.18085106382978725,0.7611940298507462,1.2127498102706806,1.0,0.03172627131432021,1.5591755319148937,0.23009575923392614,0.2642487046632125,0.35863539445629,0.5246648115355427
"Sex_Male, MaxHR_Low, Oldpeak_Moderate","ChestPain_ASY, ExAngina_Yes",0.16666666666666666,0.6843971631205674,0.13829787234042554,0.8297872340425533,1.2124352331606219,1.0,0.024231678486997643,1.8541666666666674,0.2102564102564103,0.19402985074626866,0.46067415730337097,0.5159298864513284
"Sex_Male, MaxHR_Medium, ChestPain_ASY, ECG_Normal","Slope_Flat, Age_Middle",0.1879432624113475,0.5602836879432624,0.1276595744680851,0.6792452830188679,1.2123238595653212,1.0,0.022358030280166988,1.370880267000417,0.2156720038816108,0.20571428571428568,0.27054169202678013,0.45354669214234533
"Sex_Male, ECG_Normal, ChestPain_ASY, Chol_High","FastingBS_Normal, ExAngina_Yes",0.19148936170212766,0.5957446808510638,0.13829787234042554,0.7222222222222222,1.2123015873015874,1.0,0.02421910366681758,1.4553191489361703,0.2165991902834009,0.2131147540983607,0.3128654970760234,0.47718253968253965
"ECG_Normal, MaxHR_Low, ExAngina_Yes","Sex_Male, FastingBS_Normal, ChestPain_ASY",0.19148936170212766,0.5957446808510638,0.13829787234042554,0.7222222222222222,1.2123015873015874,1.0,0.02421910366681758,1.4553191489361703,0.2165991902834009,0.2131147540983607,0.3128654970760234,0.47718253968253965
"Slope_Flat, ChestPain_ASY, BP_Prehypertension",Age_Middle,0.3262411347517731,0.6276595744680851,0.24822695035460993,0.7608695652173914,1.2122328666175388,1.0,0.04345857854232685,1.557059961315281,0.25984962406015044,0.35175879396984927,0.3577639751552797,0.578174895603046
"FastingBS_Normal, Chol_Borderline, ExAngina_Yes",Age_Middle,0.16312056737588654,0.6276595744680851,0.12411347517730496,0.7608695652173914,1.2122328666175388,1.0,0.021729289271163424,1.557059961315281,0.20920096852300243,0.18617021276595747,0.3577639751552797,0.47930483910587085
"Sex_Male, BP_Prehypertension, ECG_Normal, ExAngina_Yes",Age_Middle,0.16312056737588654,0.6276595744680851,0.12411347517730496,0.7608695652173914,1.2122328666175388,1.0,0.021729289271163424,1.557059961315281,0.20920096852300243,0.18617021276595747,0.3577639751552797,0.47930483910587085
"Slope_Flat, BP_Prehypertension, ChestPain_ASY, Chol_High",Age_Middle,0.16312056737588654,0.6276595744680851,0.12411347517730496,0.7608695652173914,1.2122328666175388,1.0,0.021729289271163424,1.557059961315281,0.20920096852300243,0.18617021276595747,0.3577639751552797,0.47930483910587085
"Oldpeak_Mild, BP_Prehypertension",Age_Middle,0.16312056737588654,0.6276595744680851,0.12411347517730496,0.7608695652173914,1.2122328666175388,1.0,0.021729289271163424,1.557059961315281,0.20920096852300243,0.18617021276595747,0.3577639751552797,0.47930483910587085
"Sex_Male, ECG_Normal, ChestPain_ASY, Oldpeak_Moderate",Age_Middle,0.16312056737588654,0.6276595744680851,0.12411347517730496,0.7608695652173914,1.2122328666175388,1.0,0.021729289271163424,1.557059961315281,0.20920096852300243,0.18617021276595747,0.3577639751552797,0.47930483910587085
"MaxHR_Medium, ECG_Normal, ExAngina_Yes","Slope_Flat, FastingBS_Normal",0.1879432624113475,0.6382978723404256,0.1453900709219858,0.7735849056603773,1.211949685534591,1.0,0.02542628640410441,1.5975177304964534,0.2153583981254659,0.21354166666666663,0.37402885682574893,0.5006813417190775
"Sex_Male, Slope_Flat, Chol_High, Age_Middle, ECG_Normal",FastingBS_Normal,0.1453900709219858,0.7446808510638298,0.13120567375886524,0.9024390243902439,1.2118466898954705,1.0,0.02293647200845028,2.6170212765957457,0.204553100818661,0.17289719626168223,0.6178861788617888,0.53931475029036
"Oldpeak_Moderate, ExAngina_Yes, Sex_Male, ChestPain_ASY, ECG_Normal",FastingBS_Normal,0.1453900709219858,0.7446808510638298,0.13120567375886524,0.9024390243902439,1.2118466898954705,1.0,0.02293647200845028,2.6170212765957457,0.204553100818661,0.17289719626168223,0.6178861788617888,0.53931475029036
"MaxHR_Medium, ChestPain_ASY, Age_Middle, BP_Prehypertension","Slope_Flat, ExAngina_Yes",0.1524822695035461,0.6524822695035462,0.12056737588652482,0.7906976744186046,1.2118301314459048,1.0,0.02107539862179969,1.6603624901497236,0.2062515382722125,0.17616580310880825,0.397721879449454,0.4877401415571284
"FastingBS_Normal, Age_Middle, ECG_Normal, Chol_High","Slope_Flat, ExAngina_Yes",0.1524822695035461,0.6524822695035462,0.12056737588652482,0.7906976744186046,1.2118301314459048,1.0,0.02107539862179969,1.6603624901497236,0.2062515382722125,0.17616580310880825,0.397721879449454,0.4877401415571284
"MaxHR_Medium, BP_Prehypertension",Age_Middle,0.25177304964539005,0.6276595744680851,0.19148936170212766,0.7605633802816902,1.2117450465504895,1.0,0.033461596499170077,1.555068836045057,0.23354397051079526,0.27835051546391754,0.3569416498993967,0.5328240630222011
"FastingBS_Normal, Oldpeak_Mild, Age_Middle","Sex_Male, Slope_Flat, ExAngina_Yes",0.15602836879432624,0.5815602836879432,0.1099290780141844,0.7045454545454545,1.2114745011086474,1.0,0.019189175594789012,1.416257501363884,0.2068311195445922,0.17514124293785313,0.29391371340523875,0.4467849223946785
"ChestPain_ASY, Oldpeak_Moderate, BP_Prehypertension","Sex_Male, Slope_Flat, ExAngina_Yes",0.15602836879432624,0.5815602836879432,0.1099290780141844,0.7045454545454545,1.2114745011086474,1.0,0.019189175594789012,1.416257501363884,0.2068311195445922,0.17514124293785313,0.29391371340523875,0.4467849223946785
"Oldpeak_Mild, MaxHR_Low","Slope_Flat, ChestPain_ASY, ExAngina_Yes",0.1524822695035461,0.5567375886524822,0.10283687943262411,0.6744186046511627,1.2113760924307508,1.0,0.01794426839696192,1.3614488348530898,0.2058865964507286,0.16959064327485382,0.265488372093023,0.4295659902236705
"Sex_Male, MaxHR_Low, BP_Prehypertension","Slope_Flat, ChestPain_ASY, ExAngina_Yes",0.1524822695035461,0.5567375886524822,0.10283687943262411,0.6744186046511627,1.2113760924307508,1.0,0.01794426839696192,1.3614488348530898,0.2058865964507286,0.16959064327485382,0.265488372093023,0.4295659902236705
"ExAngina_Yes, Sex_Male, Age_Middle, ChestPain_ASY, MaxHR_Low",FastingBS_Normal,0.18085106382978725,0.7446808510638298,0.16312056737588654,0.9019607843137254,1.211204481792717,1.0,0.028444243247321588,2.604255319148934,0.21287408243929998,0.21395348837209305,0.6160130718954245,0.5605042016806723
"Oldpeak_Moderate, Sex_Male, Slope_Flat, Age_Middle, ChestPain_ASY",FastingBS_Normal,0.18085106382978725,0.7446808510638298,0.16312056737588654,0.9019607843137254,1.211204481792717,1.0,0.028444243247321588,2.604255319148934,0.21287408243929998,0.21395348837209305,0.6160130718954245,0.5605042016806723
"Sex_Male, ECG_Normal, Chol_High, ExAngina_Yes",FastingBS_Normal,0.18085106382978725,0.7446808510638298,0.16312056737588654,0.9019607843137254,1.211204481792717,1.0,0.028444243247321588,2.604255319148934,0.21287408243929998,0.21395348837209305,0.6160130718954245,0.5605042016806723
"Age_Middle, MaxHR_Low","FastingBS_Normal, ChestPain_ASY",0.25886524822695034,0.6560283687943262,0.20567375886524822,0.7945205479452054,1.2111069974083672,1.0,0.035850812333383636,1.6739952718676119,0.23519221250618713,0.29,0.4026267476345148,0.5540170307293595
"Age_Middle, ChestPain_ASY, ECG_Normal","Sex_Male, FastingBS_Normal",0.31560283687943264,0.6773049645390071,0.25886524822695034,0.8202247191011235,1.2110124124948525,1.0,0.04510587998591617,1.7949911347517717,0.2545957839449214,0.3526570048309178,0.4428941844672178,0.6012118359903522
"ExAngina_Yes, Sex_Male, Slope_Flat, ChestPain_ASY, ECG_Normal",Age_Middle,0.26595744680851063,0.6276595744680851,0.20212765957446807,0.7599999999999999,1.2108474576271187,1.0,0.035196921684019916,1.5514184397163115,0.2372234935163997,0.2923076923076923,0.3554285714285712,0.5410169491525423
"Oldpeak_Moderate, BP_Prehypertension",Age_Middle,0.1773049645390071,0.6276595744680851,0.1347517730496454,0.76,1.2108474576271187,1.0,0.023464614456013277,1.5514184397163122,0.2116606170598911,0.20105820105820105,0.35542857142857154,0.4873446327683616
"Sex_Male, ChestPain_ASY, MaxHR_Low, BP_Stage1",ExAngina_Yes,0.1276595744680851,0.7801418439716312,0.12056737588652482,0.9444444444444445,1.2106060606060607,1.0,0.020974800060359136,3.9574468085106442,0.1994261119081779,0.15315315315315314,0.7473118279569896,0.5494949494949495
"BP_Stage1, ChestPain_ASY, MaxHR_Low",ExAngina_Yes,0.1276595744680851,0.7801418439716312,0.12056737588652482,0.9444444444444445,1.2106060606060607,1.0,0.020974800060359136,3.9574468085106442,0.1994261119081779,0.15315315315315314,0.7473118279569896,0.5494949494949495
"Sex_Male, ECG_Normal, Chol_High","Slope_Flat, FastingBS_Normal",0.23404255319148937,0.6382978723404256,0.18085106382978725,0.7727272727272727,1.2106060606060605,1.0,0.03146220009053871,1.5914893617021273,0.22712418300653597,0.26153846153846155,0.37165775401069506,0.5280303030303031
"Slope_Flat, FastingBS_Normal, Oldpeak_Moderate","Sex_Male, Age_Middle, ChestPain_ASY",0.2695035460992908,0.5,0.16312056737588654,0.6052631578947368,1.2105263157894737,1.0,0.028368794326241148,1.2666666666666666,0.23807513718868728,0.2690058479532164,0.21052631578947367,0.46575214632325496
"Sex_Male, Age_Middle, MaxHR_Low","FastingBS_Normal, ChestPain_ASY",0.24113475177304963,0.6560283687943262,0.19148936170212766,0.7941176470588236,1.2104928457869635,1.0,0.03329812383682915,1.670719351570416,0.22914503288335072,0.271356783919598,0.40145542753183766,0.5430047694753577
"Oldpeak_Mild, BP_Prehypertension","Slope_Flat, ChestPain_ASY, ExAngina_Yes",0.16312056737588654,0.5567375886524822,0.1099290780141844,0.6739130434782609,1.2104680144004432,1.0,0.019113726673708573,1.3593380614657211,0.20776380535811925,0.1802325581395349,0.26434782608695656,0.435682636388812
"FastingBS_Normal, MaxHR_Low, Chol_High","Sex_Male, ExAngina_Yes",0.1702127659574468,0.7056737588652482,0.1453900709219858,0.8541666666666666,1.210427135678392,1.0,0.025275388561943557,2.018237082066869,0.20950594121325825,0.1990291262135922,0.5045180722891566,0.5300984087102177
"ECG_Normal, BP_Prehypertension","Slope_Flat, FastingBS_Normal, ExAngina_Yes",0.22695035460992907,0.5035460992907801,0.13829787234042554,0.609375,1.210167253521127,1.0,0.024017906543936443,1.270921985815603,0.2246530228181606,0.23353293413173656,0.21316964285714293,0.44201144366197187
"MaxHR_Medium, Age_Middle, BP_Prehypertension","Sex_Male, Slope_Flat, ExAngina_Yes",0.19148936170212766,0.5815602836879432,0.1347517730496454,0.7037037037037037,1.2100271002710028,1.0,0.023389165534932865,1.4122340425531916,0.2146814404432134,0.21111111111111114,0.2919020715630886,0.4677055103884372
"Slope_Flat, MaxHR_Low, Oldpeak_Moderate","Sex_Male, ExAngina_Yes",0.1453900709219858,0.7056737588652482,0.12411347517730496,0.853658536585366,1.2097070719450915,1.0,0.021515517328102224,2.011229314420805,0.20284528749259054,0.17073170731707318,0.5027916544225687,0.5147689667851453
"Slope_Flat, Age_Middle, ChestPain_ASY, ECG_Normal","Sex_Male, FastingBS_Normal",0.29432624113475175,0.6773049645390071,0.24113475177304963,0.819277108433735,1.209613322399546,1.0,0.04178612745837734,1.7855791962174947,0.24556606562222882,0.3300970873786408,0.4399576327287173,0.587649025421056
"BP_Prehypertension, Oldpeak_Mild, ExAngina_Yes","Sex_Male, Age_Middle",0.14893617021276595,0.5709219858156028,0.10283687943262411,0.6904761904761904,1.209405501330967,1.0,0.017805945374981133,1.3862520458265133,0.2034482758620689,0.16666666666666666,0.278630460448642,0.4353002070393374
"FastingBS_Normal, MaxHR_Medium, ChestPain_ASY, BP_Prehypertension","Sex_Male, Age_Middle",0.14893617021276595,0.5709219858156028,0.10283687943262411,0.6904761904761904,1.209405501330967,1.0,0.017805945374981133,1.3862520458265133,0.2034482758620689,0.16666666666666666,0.278630460448642,0.4353002070393374
"ExAngina_Yes, ECG_Normal, ChestPain_ASY, MaxHR_Low, FastingBS_Normal","Sex_Male, Age_Middle",0.14893617021276595,0.5709219858156028,0.10283687943262411,0.6904761904761904,1.209405501330967,1.0,0.017805945374981133,1.3862520458265133,0.2034482758620689,0.16666666666666666,0.278630460448642,0.4353002070393374
"Sex_Male, BP_Prehypertension, ChestPain_ASY, Slope_Flat",Age_Middle,0.29432624113475175,0.6276595744680851,0.22340425531914893,0.7590361445783133,1.2093118235654483,1.0,0.03866757205371965,1.545212765957447,0.2452739889925821,0.31979695431472077,0.35283993115318424,0.5574841739840719
