support,itemsets
0.1453900709219858,"FastingBS_Normal, Oldpeak_Mild, Chol_High"
0.1453900709219858,"Sex_Male, Oldpeak_Mild, ECG_Normal, ExAngina_Yes"
0.14184397163120568,"ExAngina_Yes, Sex_Male, Slope_Flat, Age_Middle, ChestPain_ASY, Oldpeak_Mild"
0.14184397163120568,"MaxHR_Medium, ExAngina_Yes, Slope_Flat, Age_Middle, ChestPain_ASY, FastingBS_Normal"
0.14184397163120568,"FastingBS_Normal, Age_Middle, Chol_Borderline, Sex_Male"
0.14184397163120568,"Slope_Flat, MaxHR_Medium, Oldpeak_Moderate, ExAngina_Yes"
0.14184397163120568,"Sex_Male, ChestPain_ASY, FastingBS_High, ExAngina_Yes"
0.14184397163120568,"Slope_Flat, ChestPain_ASY, ECG_ST, ExAngina_Yes"
0.14184397163120568,"ExAngina_Yes, Sex_Male, ECG_Normal, BP_Prehypertension, FastingBS_Normal"
0.14184397163120568,"Age_Middle, ECG_Normal, Oldpeak_Moderate"
0.14184397163120568,"ExAngina_Yes, Sex_Male, Slope_Flat, BP_Prehypertension, ECG_Normal"
0.14184397163120568,"BP_Stage1, Slope_Flat, Chol_High"
0.14184397163120568,"BP_Stage1, FastingBS_Normal, ChestPain_ASY, ExAngina_Yes"
0.14184397163120568,"MaxHR_Medium, ExAngina_Yes, Sex_Male, Slope_Flat, ECG_Normal"
0.14184397163120568,"Sex_Male, FastingBS_Normal, ECG_ST"
0.14184397163120568,"Oldpeak_Mild, ChestPain_ASY, MaxHR_Low"
0.14184397163120568,"FastingBS_Normal, Oldpeak_Moderate, BP_Prehypertension"
0.14184397163120568,"MaxHR_Medium, ExAngina_Yes, Sex_Male, ECG_Normal, FastingBS_Normal"
0.14184397163120568,"FastingBS_Normal, ECG_ST, ExAngina_Yes"
0.14184397163120568,"MaxHR_Medium, Sex_Male, Age_Middle, ECG_Normal, FastingBS_Normal"
0.14184397163120568,"Oldpeak_Moderate, Sex_Male, Slope_Flat, ChestPain_ASY, ECG_Normal"
0.14184397163120568,"FastingBS_Normal, Age_Middle, Oldpeak_Mild, Sex_Male"
0.14184397163120568,"Slope_Flat, FastingBS_Normal, Oldpeak_Moderate, MaxHR_Medium"
0.14184397163120568,"FastingBS_Normal, Age_Middle, ChestPain_ASY, Oldpeak_Mild"
0.14184397163120568,"ChestPain_ASY, MaxHR_Low, Oldpeak_Moderate, ExAngina_Yes"
0.14184397163120568,"ExAngina_Yes, Slope_Flat, ChestPain_ASY, BP_Prehypertension, ECG_Normal"
0.14184397163120568,"ExAngina_Yes, ECG_Normal, ChestPain_ASY, BP_Prehypertension, FastingBS_Normal"
0.14184397163120568,"FastingBS_Normal, ChestPain_ASY, Chol_Borderline, ExAngina_Yes"
0.14184397163120568,"MaxHR_Medium, ExAngina_Yes, Sex_Male, BP_Prehypertension, FastingBS_Normal"
0.14184397163120568,"MaxHR_Medium, Oldpeak_Moderate, Sex_Male, ChestPain_ASY, FastingBS_Normal"
0.14184397163120568,"MaxHR_Medium, Sex_Male, Slope_Flat, ECG_Normal, ChestPain_ASY, FastingBS_Normal"
0.14184397163120568,"ExAngina_Yes, Sex_Male, Slope_Flat, Chol_High, ECG_Normal, FastingBS_Normal"
0.14184397163120568,"MaxHR_Medium, ECG_Normal, Chol_High"
0.14184397163120568,"FastingBS_Normal, Age_Senior, Slope_Flat, Sex_Male"
0.14184397163120568,"Slope_Flat, Chol_High, Age_Middle, ChestPain_ASY, ECG_Normal"
0.14184397163120568,"FastingBS_Normal, Age_Middle, Oldpeak_Mild, ExAngina_Yes"
0.14184397163120568,"Sex_Male, Slope_Flat, Oldpeak_Mild, ChestPain_ASY, ECG_Normal"
0.14184397163120568,"Oldpeak_Moderate, Slope_Flat, ECG_Normal, ChestPain_ASY, FastingBS_Normal"
0.14184397163120568,"Oldpeak_Moderate, ExAngina_Yes, Sex_Male, Slope_Flat, Chol_High, ChestPain_ASY"
0.14184397163120568,"Slope_Flat, FastingBS_Normal, Chol_High, BP_Prehypertension"
0.14184397163120568,"MaxHR_Medium, ExAngina_Yes, Sex_Male, ChestPain_ASY, ECG_Normal"
0.14184397163120568,"MaxHR_Medium, ExAngina_Yes, Slope_Flat, ChestPain_ASY, ECG_Normal"
0.14184397163120568,"Slope_Flat, Age_Middle, ChestPain_ASY, MaxHR_Low, ECG_Normal"
0.14184397163120568,"ExAngina_Yes, Sex_Male, Slope_Flat, Age_Middle, ChestPain_ASY, MaxHR_Low, FastingBS_Normal"
0.14184397163120568,"Slope_Flat, Age_Middle, ECG_Normal, MaxHR_Low"
0.14184397163120568,"Oldpeak_Moderate, Sex_Male, Slope_Flat, Chol_High, FastingBS_Normal"
0.14184397163120568,"Sex_Male, Slope_Flat, Chol_High, ChestPain_ASY, BP_Prehypertension"
0.14184397163120568,"Slope_Flat, Age_Middle, ChestPain_ASY, BP_Prehypertension, ECG_Normal"
0.14184397163120568,"MaxHR_Medium, ExAngina_Yes, Sex_Male, Slope_Flat, Chol_High"
0.14184397163120568,"Slope_Flat, FastingBS_Normal, Chol_Borderline, ExAngina_Yes"
0.14184397163120568,"Slope_Flat, MaxHR_Medium, ChestPain_ASY, Oldpeak_Moderate"
0.14184397163120568,"MaxHR_Medium, ExAngina_Yes, Sex_Male, Chol_High, ChestPain_ASY"
0.14184397163120568,"ExAngina_Yes, Sex_Male, Slope_Flat, Chol_High, ChestPain_ASY, MaxHR_Low"
0.14184397163120568,"MaxHR_Medium, Chol_Borderline"
0.13829787234042554,"Age_Middle, ChestPain_ASY, ECG_Normal, BP_Prehypertension, FastingBS_Normal"
0.13829787234042554,"Age_Senior, MaxHR_Medium"
0.13829787234042554,"Oldpeak_Moderate, ExAngina_Yes, Sex_Male, ChestPain_ASY, MaxHR_Low"
0.13829787234042554,"FastingBS_Normal, Age_Middle, ChestPain_ASY, Chol_Borderline"
0.13829787234042554,"BP_Prehypertension, ChestPain_ASY, Oldpeak_Moderate, ExAngina_Yes"
0.13829787234042554,"ExAngina_Yes, Sex_Male, Slope_Flat, Age_Middle, ChestPain_ASY, BP_Prehypertension, FastingBS_Normal"
0.13829787234042554,"Sex_Male, ChestPain_ASY, ECG_LVH, ExAngina_Yes"
0.13829787234042554,"FastingBS_Normal, Age_Middle, ECG_Normal, MaxHR_Low"
0.13829787234042554,"ExAngina_Yes, Sex_Male, Chol_High, ChestPain_ASY, BP_Prehypertension"
0.13829787234042554,"Sex_Male, Age_Middle, ECG_Normal, Oldpeak_Moderate"
0.13829787234042554,"Slope_Flat, Age_Middle, ECG_Normal, BP_Prehypertension, FastingBS_Normal"
0.13829787234042554,"MaxHR_Medium, Slope_Flat, Age_Middle, ChestPain_ASY, BP_Prehypertension"
0.13829787234042554,"FastingBS_Normal, Oldpeak_Mild, ECG_Normal, ExAngina_Yes"
0.13829787234042554,"Age_Middle, Oldpeak_Moderate, Chol_High"
0.13829787234042554,"MaxHR_Medium, ExAngina_Yes, Slope_Flat, BP_Prehypertension, FastingBS_Normal"
0.13829787234042554,"BP_Stage1, MaxHR_Low, ExAngina_Yes"
0.13829787234042554,"ExAngina_Yes, Sex_Male, Slope_Flat, Chol_High, BP_Prehypertension"
0.13829787234042554,"ExAngina_Yes, Slope_Flat, ECG_Normal, BP_Prehypertension, FastingBS_Normal"
0.13829787234042554,"ECG_Normal, ExAngina_No"
0.13829787234042554,"FastingBS_Normal, ECG_LVH"
0.13829787234042554,"MaxHR_Medium, Sex_Male, Slope_Flat, Chol_High, ChestPain_ASY"
0.13829787234042554,"Oldpeak_Moderate, Slope_Flat, Chol_High, ChestPain_ASY, FastingBS_Normal"
0.13829787234042554,"FastingBS_Normal, BP_Normal, ChestPain_ASY, Slope_Flat"
0.13829787234042554,"Slope_Flat, BP_Normal, ChestPain_ASY, Sex_Male"
0.13829787234042554,"FastingBS_Normal, Age_Senior, Slope_Flat, ExAngina_Yes"
0.13829787234042554,"Sex_Male, Age_Senior, MaxHR_Low, ExAngina_Yes"
0.13829787234042554,"Sex_Male, FastingBS_Normal, Chol_High, BP_Prehypertension"
0.13829787234042554,"Slope_Flat, Chol_Borderline, BP_Prehypertension"
0.13829787234042554,"Sex_Male, Oldpeak_Mild, Slope_Flat, BP_Prehypertension"
0.13829787234042554,"Oldpeak_Moderate, ExAngina_Yes, ECG_Normal, ChestPain_ASY, FastingBS_Normal"
0.13829787234042554,"MaxHR_Medium, Sex_Male, Age_Middle, ChestPain_ASY, ECG_Normal"
0.13829787234042554,"FastingBS_Normal, Oldpeak_Mild, ECG_Normal, Sex_Male"
0.13829787234042554,"Slope_Flat, Oldpeak_Mild, Chol_High, ExAngina_Yes"
0.13829787234042554,"Oldpeak_Moderate, ExAngina_Yes, Slope_Flat, ECG_Normal, FastingBS_Normal"
0.13829787234042554,"MaxHR_Medium, Slope_Flat, Age_Middle, ChestPain_ASY, ECG_Normal"
0.13829787234042554,"Sex_Male, Age_Middle, ChestPain_ASY, MaxHR_Low, ECG_Normal"
0.13829787234042554,"FastingBS_Normal, MaxHR_Medium, Oldpeak_Moderate, ExAngina_Yes"
0.13829787234042554,"Age_Senior, MaxHR_Low, ExAngina_Yes"
0.13829787234042554,"ExAngina_Yes, Sex_Male, Slope_Flat, Oldpeak_Mild, ChestPain_ASY, FastingBS_Normal"
0.13829787234042554,"Sex_Male, ECG_LVH, Slope_Flat"
0.13829787234042554,"Age_Middle, ChestPain_ASY, ECG_Normal, MaxHR_Low, FastingBS_Normal"
0.13829787234042554,"Oldpeak_Moderate, ExAngina_Yes, Sex_Male, Slope_Flat, Age_Middle, ChestPain_ASY, FastingBS_Normal"
0.13829787234042554,"ExAngina_Yes, Sex_Male, Chol_High, ECG_Normal, ChestPain_ASY, FastingBS_Normal"
0.13829787234042554,"ExAngina_Yes, Sex_Male, ECG_Normal, ChestPain_ASY, MaxHR_Low, FastingBS_Normal"
0.13829787234042554,"Sex_Male, Age_Middle, ECG_Normal, MaxHR_Low"
0.13829787234042554,"Sex_Male, Age_Middle, ECG_Normal, BP_Prehypertension, FastingBS_Normal"
0.13829787234042554,"BP_Normal, ExAngina_Yes"
0.13829787234042554,"Slope_Flat, ECG_Normal, ChestPain_ASY, Chol_Borderline"
0.13829787234042554,"Sex_Male, FastingBS_Normal, Oldpeak_Moderate, BP_Prehypertension"
0.13829787234042554,"Sex_Male, FastingBS_Normal, ExAngina_No"
0.13829787234042554,"FastingBS_Normal, Age_Middle, Oldpeak_Mild, Slope_Flat"
0.13829787234042554,"Sex_Male, MaxHR_Low, BP_Stage1, ExAngina_Yes"
0.13829787234042554,"BP_Prehypertension, MaxHR_Low, ExAngina_Yes"
0.13829787234042554,"Slope_Flat, Oldpeak_Mild, BP_Prehypertension, ExAngina_Yes"
0.13829787234042554,"Age_Middle, BP_Prehypertension, ECG_Normal, ExAngina_Yes"
0.13829787234042554,"Age_Middle, ChestPain_ASY, Chol_High, MaxHR_Medium"
0.13829787234042554,"MaxHR_Medium, Oldpeak_Moderate, ExAngina_Yes, Sex_Male, ChestPain_ASY"
0.13829787234042554,"Slope_Flat, Chol_Desirable"
0.13829787234042554,"Sex_Male, Oldpeak_Mild, MaxHR_Medium, ExAngina_Yes"
0.13829787234042554,"ExAngina_Yes, Chol_High, ChestPain_ASY, MaxHR_Low, FastingBS_Normal"
0.13829787234042554,"Sex_Male, MaxHR_Low, Oldpeak_Moderate, Slope_Flat"
0.13829787234042554,"Sex_Male, Oldpeak_Mild, ChestPain_ASY, Chol_High"
0.13829787234042554,"MaxHR_Medium, Sex_Male, Slope_Flat, Chol_High, FastingBS_Normal"
0.13829787234042554,"Sex_Male, Age_Middle, BP_Stage1"
0.13829787234042554,"MaxHR_Medium, Sex_Male, Age_Middle, ChestPain_ASY, BP_Prehypertension"
0.13829787234042554,"Sex_Male, Slope_Flat, Chol_High, MaxHR_Low, FastingBS_Normal"
0.13829787234042554,"MaxHR_Medium, Sex_Male, ChestPain_ASY, BP_Prehypertension, FastingBS_Normal"
0.1347517730496454,"Slope_Flat, Age_Middle, ECG_Normal, Oldpeak_Moderate"
0.1347517730496454,"FastingBS_Normal, BP_Normal, ECG_Normal"
0.1347517730496454,"Sex_Male, Slope_Flat, Age_Middle, ChestPain_ASY, Chol_Borderline"
0.1347517730496454,"MaxHR_Medium, Sex_Male, Slope_Flat, Chol_High, Age_Middle"
0.1347517730496454,"Sex_Male, Chol_High, Age_Middle, ECG_Normal, FastingBS_Normal"
0.1347517730496454,"MaxHR_Medium, Oldpeak_Moderate, Sex_Male, Slope_Flat, FastingBS_Normal"
0.1347517730496454,"Slope_Flat, BP_Prehypertension, Oldpeak_Moderate, ExAngina_Yes"
0.1347517730496454,"Slope_Flat, ChestPain_ASY, MaxHR_Low, BP_Prehypertension"
0.1347517730496454,"MaxHR_Medium, Oldpeak_Moderate, ExAngina_Yes, Sex_Male, FastingBS_Normal"
0.1347517730496454,"ExAngina_Yes, Sex_Male, Slope_Flat, ChestPain_ASY, MaxHR_Low, ECG_Normal"
0.1347517730496454,"Sex_Male, Oldpeak_Mild, Chol_High, ExAngina_Yes"
0.1347517730496454,"FastingBS_Normal, MaxHR_Low, Oldpeak_Moderate"
0.1347517730496454,"Slope_Flat, FastingBS_Normal, ExAngina_No"
0.1347517730496454,"Sex_Male, ExAngina_Yes, BP_Stage1, Chol_High"
0.1347517730496454,"Slope_Flat, Age_Senior, MaxHR_Low"
0.1347517730496454,"Sex_Male, Oldpeak_Mild, BP_Prehypertension, ExAngina_Yes"
0.1347517730496454,"Sex_Male, MaxHR_Medium, Chol_Borderline"
0.1347517730496454,"Sex_Male, Chol_Desirable, Slope_Flat"
0.1347517730496454,"Sex_Male, Slope_Flat, FastingBS_High, ExAngina_Yes"
0.1347517730496454,"MaxHR_Medium, ExAngina_Yes, Sex_Male, Slope_Flat, Age_Middle, BP_Prehypertension"
0.1347517730496454,"Sex_Male, BP_Normal, ECG_Normal"
0.1347517730496454,"BP_Stage1, FastingBS_Normal, Slope_Flat, ExAngina_Yes"
0.1347517730496454,"Chol_High, Age_Middle, ChestPain_ASY, ECG_Normal, FastingBS_Normal"
0.1347517730496454,"Sex_Male, Age_Middle, Oldpeak_Moderate, MaxHR_Medium"
0.1347517730496454,"Age_Middle, ECG_Normal, Chol_High, ExAngina_Yes"
0.1347517730496454,"FastingBS_Normal, Age_Middle, MaxHR_Medium, BP_Prehypertension"
0.1347517730496454,"MaxHR_Medium, ExAngina_Yes, Slope_Flat, Chol_High, ChestPain_ASY"
0.1347517730496454,"MaxHR_Medium, ExAngina_Yes, Age_Middle, ChestPain_ASY, BP_Prehypertension"
0.1347517730496454,"ExAngina_Yes, Slope_Flat, Chol_High, Age_Middle, BP_Prehypertension"
0.1347517730496454,"Age_Middle, Oldpeak_Moderate, BP_Prehypertension"
0.1347517730496454,"MaxHR_Medium, Sex_Male, Chol_High, ChestPain_ASY, FastingBS_Normal"
0.1347517730496454,"Oldpeak_Moderate, Sex_Male, Chol_High, ChestPain_ASY, FastingBS_Normal"
0.1347517730496454,"Age_Middle, ECG_Normal, MaxHR_Medium, ExAngina_Yes"
0.1347517730496454,"Slope_Flat, Oldpeak_Mild, ChestPain_ASY, MaxHR_Medium"
0.1347517730496454,"Sex_Male, Oldpeak_Mild, ChestPain_ASY, MaxHR_Low"
0.1347517730496454,"Slope_Flat, Oldpeak_Mild, ChestPain_ASY, Chol_High"
0.1347517730496454,"ECG_LVH, Chol_High"
0.1347517730496454,"Age_Middle, ChestPain_ASY, Chol_High, BP_Prehypertension"
0.1347517730496454,"Slope_Flat, Age_Middle, ECG_ST"
0.1347517730496454,"Chol_High, FastingBS_High"
0.1347517730496454,"ExAngina_Yes, Slope_Flat, Chol_High, MaxHR_Low, FastingBS_Normal"
0.1347517730496454,"FastingBS_Normal, Chol_Desirable"
0.1347517730496454,"Sex_Male, Age_Middle, Chol_High, BP_Prehypertension"
0.1347517730496454,"FastingBS_Normal, Chol_High, Oldpeak_Moderate, ExAngina_Yes"
0.1347517730496454,"Age_Middle, MaxHR_Low, Chol_High"
0.1347517730496454,"FastingBS_Normal, ChestPain_ASY, ECG_LVH"
0.1347517730496454,"ExAngina_Yes, Sex_Male, Oldpeak_Mild, ChestPain_ASY, ECG_Normal"
0.1347517730496454,"Oldpeak_Mild, ChestPain_ASY, BP_Prehypertension"
0.1347517730496454,"ChestPain_ASY, Chol_Borderline, BP_Prehypertension"
0.1347517730496454,"Slope_Flat, ChestPain_ASY, Oldpeak_Moderate, BP_Prehypertension"
0.1347517730496454,"ExAngina_Yes, Sex_Male, Slope_Flat, ECG_Normal, MaxHR_Low, FastingBS_Normal"
0.13120567375886524,"Oldpeak_Moderate, ExAngina_Yes, Sex_Male, Slope_Flat, ECG_Normal, FastingBS_Normal"
0.13120567375886524,"Oldpeak_Moderate, Sex_Male, Slope_Flat, ECG_Normal, ChestPain_ASY, FastingBS_Normal"
0.13120567375886524,"FastingBS_Normal, BP_Normal, ExAngina_Yes"
0.13120567375886524,"Slope_Flat, BP_Normal, ECG_Normal"
0.13120567375886524,"ExAngina_Yes, Oldpeak_Mild, Age_Middle, ChestPain_ASY, FastingBS_Normal"
0.13120567375886524,"BP_Prehypertension, ChestPain_ASY, MaxHR_Low, ExAngina_Yes"
0.13120567375886524,"Sex_Male, Slope_Flat, Chol_Borderline, BP_Prehypertension"
0.13120567375886524,"BP_Stage1, Oldpeak_Moderate"
0.13120567375886524,"Oldpeak_Moderate, ExAngina_Yes, Slope_Flat, ChestPain_ASY, ECG_Normal"
0.13120567375886524,"Sex_Male, Oldpeak_Mild, Slope_Flat, Chol_High"
0.13120567375886524,"ExAngina_Yes, Sex_Male, Chol_High, ChestPain_ASY, MaxHR_Low, FastingBS_Normal"
0.13120567375886524,"ExAngina_Yes, Sex_Male, Slope_Flat, Chol_High, ChestPain_ASY, ECG_Normal"
0.13120567375886524,"BP_Stage1, Age_Senior"
0.13120567375886524,"Age_Middle, ExAngina_No"
0.13120567375886524,"ECG_ST, Chol_High"
0.13120567375886524,"Sex_Male, FastingBS_Normal, MaxHR_Low, Oldpeak_Moderate"
0.13120567375886524,"ExAngina_Yes, Sex_Male, ChestPain_ASY, Chol_Borderline, FastingBS_Normal"
0.13120567375886524,"Slope_Flat, Age_Middle, Chol_Borderline, ExAngina_Yes"
0.13120567375886524,"ExAngina_Yes, Sex_Male, Slope_Flat, Chol_Borderline, FastingBS_Normal"
0.13120567375886524,"Sex_Male, Age_Middle, ECG_ST"
0.13120567375886524,"Sex_Male, ECG_Normal, BP_Stage1"
0.13120567375886524,"MaxHR_Medium, Slope_Flat, ChestPain_ASY, BP_Prehypertension, FastingBS_Normal"
0.13120567375886524,"Oldpeak_Moderate, ExAngina_Yes, Sex_Male, ChestPain_ASY, BP_Prehypertension"
0.13120567375886524,"FastingBS_Normal, Age_Middle, Chol_Borderline, Slope_Flat"
0.13120567375886524,"MaxHR_Low, Chol_Borderline"
0.13120567375886524,"FastingBS_Normal, ChestPain_ASY, ExAngina_No"
0.13120567375886524,"Slope_Flat, ChestPain_ASY, MaxHR_Low, Oldpeak_Moderate"
0.13120567375886524,"Slope_Flat, Age_Middle, Oldpeak_Moderate, Chol_High"
0.13120567375886524,"Sex_Male, Age_Middle, Oldpeak_Moderate, Chol_High"
0.13120567375886524,"ExAngina_Yes, Sex_Male, Age_Senior, ChestPain_ASY, FastingBS_Normal"
0.13120567375886524,"FastingBS_Normal, Oldpeak_Mild, ChestPain_ASY, Chol_High"
0.13120567375886524,"Slope_Flat, ChestPain_ASY, ECG_LVH, Sex_Male"
0.13120567375886524,"Sex_Male, Slope_Flat, Age_Middle, ChestPain_ASY, MaxHR_Low, ECG_Normal"
0.13120567375886524,"Sex_Male, Age_Middle, FastingBS_High"
0.13120567375886524,"Oldpeak_Moderate, ExAngina_Yes, Sex_Male, Chol_High, FastingBS_Normal"
0.13120567375886524,"MaxHR_Medium, Slope_Flat, Chol_High, ChestPain_ASY, FastingBS_Normal"
0.13120567375886524,"Slope_Flat, Chol_High, ChestPain_ASY, MaxHR_Low, FastingBS_Normal"
0.13120567375886524,"Sex_Male, Slope_Flat, ECG_Normal, ChestPain_ASY, BP_Prehypertension, FastingBS_Normal"
0.13120567375886524,"MaxHR_Medium, Sex_Male, Slope_Flat, Age_Middle, ECG_Normal, FastingBS_Normal"
0.13120567375886524,"Sex_Male, Slope_Flat, Chol_High, Age_Middle, ECG_Normal, FastingBS_Normal"
0.13120567375886524,"FastingBS_Normal, ECG_Normal, Chol_Borderline"
0.13120567375886524,"Age_Middle, ECG_LVH"
0.13120567375886524,"Age_Senior, ChestPain_ASY, MaxHR_Low"
0.13120567375886524,"Slope_Flat, Age_Middle, ChestPain_ASY, ECG_Normal, MaxHR_Low, FastingBS_Normal"
0.13120567375886524,"Slope_Flat, Chol_High, Age_Middle, ChestPain_ASY, ECG_Normal, FastingBS_Normal"
0.13120567375886524,"ExAngina_Yes, Slope_Flat, Chol_High, ChestPain_ASY, BP_Prehypertension"
0.13120567375886524,"ExAngina_Yes, Sex_Male, Slope_Flat, Age_Senior, ChestPain_ASY"
0.13120567375886524,"Oldpeak_Moderate, Sex_Male, Slope_Flat, Age_Middle, ECG_Normal"
0.13120567375886524,"Sex_Male, Slope_Flat, Age_Middle, MaxHR_Low, ECG_Normal"
0.13120567375886524,"Age_Senior, Oldpeak_Moderate"
0.13120567375886524,"Slope_Flat, Age_Senior, Chol_High"
0.13120567375886524,"Sex_Male, Slope_Flat, Age_Middle, ChestPain_ASY, BP_Prehypertension, ECG_Normal"
0.13120567375886524,"Slope_Flat, Age_Middle, ECG_Normal, MaxHR_Low, FastingBS_Normal"
0.13120567375886524,"Slope_Flat, Age_Middle, Oldpeak_Moderate, MaxHR_Medium"
0.13120567375886524,"ExAngina_Yes, Sex_Male, Age_Middle, ChestPain_ASY, Chol_Borderline"
0.13120567375886524,"Sex_Male, FastingBS_Normal, ECG_ST, ExAngina_Yes"
0.13120567375886524,"Sex_Male, FastingBS_Normal, Chol_Desirable"
0.13120567375886524,"Slope_Flat, MaxHR_Medium, Chol_Borderline"
0.13120567375886524,"ExAngina_Yes, Sex_Male, Slope_Flat, ChestPain_ASY, ECG_ST"
0.13120567375886524,"Sex_Male, Age_Senior, Chol_High, ExAngina_Yes"
0.13120567375886524,"BP_Stage1, ChestPain_ASY, ExAngina_Yes, Chol_High"
0.13120567375886524,"Sex_Male, Slope_Flat, MaxHR_Low, BP_Prehypertension"
0.13120567375886524,"Slope_Flat, FastingBS_Normal, Oldpeak_Moderate, BP_Prehypertension"
0.13120567375886524,"Sex_Male, Chol_High, Age_Middle, ChestPain_ASY, ECG_Normal"
0.13120567375886524,"MaxHR_Medium, ExAngina_Yes, Slope_Flat, Chol_High, Age_Middle"
0.13120567375886524,"ExAngina_Yes, Slope_Flat, Chol_High, Age_Middle, ECG_Normal"
0.13120567375886524,"Sex_Male, Age_Senior, MaxHR_Low, Slope_Flat"
0.13120567375886524,"FastingBS_Normal, BP_Prehypertension, Chol_High, ExAngina_Yes"
0.13120567375886524,"BP_Normal, ECG_Normal, ChestPain_ASY"
0.13120567375886524,"MaxHR_Medium, Oldpeak_Moderate, ExAngina_Yes, Sex_Male, Slope_Flat"
0.13120567375886524,"FastingBS_Normal, ChestPain_ASY, Chol_High, BP_Prehypertension"
0.13120567375886524,"MaxHR_Medium, Age_Middle, ChestPain_ASY, ECG_Normal, FastingBS_Normal"
0.13120567375886524,"Sex_Male, Age_Senior, ChestPain_ASY, Chol_High"
0.13120567375886524,"BP_Stage1, Age_Middle, Slope_Flat"
0.13120567375886524,"Slope_Flat, ECG_Normal, ExAngina_No"
0.13120567375886524,"Sex_Male, ECG_Normal, ExAngina_No"
0.13120567375886524,"Slope_Flat, Oldpeak_Mild, ECG_Normal, ChestPain_ASY, FastingBS_Normal"
0.13120567375886524,"Oldpeak_Moderate, ExAngina_Yes, Sex_Male, ECG_Normal, ChestPain_ASY, FastingBS_Normal"
0.1276595744680851,"ExAngina_Yes, Slope_Flat, ECG_Normal, ChestPain_ASY, MaxHR_Low, FastingBS_Normal"
0.1276595744680851,"FastingBS_Normal, MaxHR_Medium, ECG_Normal, Chol_High"
0.1276595744680851,"Oldpeak_Moderate, Sex_Male, Slope_Flat, Chol_High, ChestPain_ASY, FastingBS_Normal"
0.1276595744680851,"Sex_Male, FastingBS_Normal, ExAngina_No, Slope_Flat"
0.1276595744680851,"Slope_Flat, Age_Middle, ExAngina_No"
0.1276595744680851,"FastingBS_Normal, Oldpeak_Mild, Chol_High, ExAngina_Yes"
0.1276595744680851,"Age_Middle, Chol_Borderline, BP_Prehypertension"
0.1276595744680851,"Age_Middle, ChestPain_ASY, ECG_LVH"
0.1276595744680851,"ExAngina_Yes, Sex_Male, ECG_Normal, ChestPain_ASY, BP_Prehypertension, FastingBS_Normal"
0.1276595744680851,"MaxHR_Medium, ExAngina_Yes, Sex_Male, Slope_Flat, ChestPain_ASY, BP_Prehypertension"
0.1276595744680851,"ExAngina_Yes, Sex_Male, Slope_Flat, ChestPain_ASY, BP_Prehypertension, ECG_Normal"
0.1276595744680851,"Age_Middle, ECG_Normal, Chol_Borderline"
0.1276595744680851,"Slope_Flat, ECG_Normal, BP_Stage1"
0.1276595744680851,"FastingBS_Normal, ChestPain_ASY, Chol_Desirable"
0.1276595744680851,"MaxHR_Medium, Oldpeak_Moderate, Sex_Male, Slope_Flat, ChestPain_ASY"
0.1276595744680851,"BP_Stage1, ChestPain_ASY, MaxHR_Low"
0.1276595744680851,"Oldpeak_Moderate, ExAngina_Yes, Slope_Flat, Chol_High, FastingBS_Normal"
0.1276595744680851,"MaxHR_Medium, Chol_High, BP_Prehypertension"
0.1276595744680851,"FastingBS_Normal, MaxHR_Low, BP_Prehypertension"
0.1276595744680851,"Sex_Male, Age_Senior, MaxHR_Medium"
0.1276595744680851,"MaxHR_Medium, ExAngina_Yes, Sex_Male, Slope_Flat, Oldpeak_Mild"
0.1276595744680851,"ExAngina_Yes, Age_Middle, ChestPain_ASY, BP_Prehypertension, ECG_Normal"
0.1276595744680851,"Sex_Male, BP_Normal, ExAngina_Yes"
0.1276595744680851,"BP_Prehypertension, Chol_Borderline, ExAngina_Yes"
0.1276595744680851,"Sex_Male, Age_Middle, ChestPain_ASY, ECG_Normal, BP_Prehypertension, FastingBS_Normal"
0.1276595744680851,"FastingBS_Normal, Age_Senior, Chol_High"
0.1276595744680851,"Sex_Male, Age_Senior, ECG_Normal"
0.1276595744680851,"Sex_Male, Slope_Flat, Chol_High, Age_Middle, ChestPain_ASY, ECG_Normal"
0.1276595744680851,"Slope_Flat, MaxHR_Low, Oldpeak_Moderate, ExAngina_Yes"
0.1276595744680851,"Sex_Male, Age_Middle, ChestPain_ASY, ECG_Normal, MaxHR_Low, FastingBS_Normal"
0.1276595744680851,"Slope_Flat, Age_Middle, FastingBS_High"
0.1276595744680851,"MaxHR_Medium, Sex_Male, Slope_Flat, Age_Middle, ChestPain_ASY, ECG_Normal"
0.1276595744680851,"Sex_Male, Oldpeak_Mild, ChestPain_ASY, MaxHR_Medium"
0.1276595744680851,"Age_Middle, ECG_Normal, Oldpeak_Mild"
0.1276595744680851,"Oldpeak_Mild, ChestPain_ASY, MaxHR_Medium, ExAngina_Yes"
0.1276595744680851,"ExAngina_Yes, Sex_Male, Slope_Flat, Oldpeak_Mild, ECG_Normal"
0.1276595744680851,"MaxHR_Medium, ExAngina_Yes, Slope_Flat, Chol_High, FastingBS_Normal"
0.1276595744680851,"Sex_Male, Oldpeak_Mild, Age_Middle, ChestPain_ASY, FastingBS_Normal"
0.1276595744680851,"Sex_Male, ChestPain_ASY, Chol_Borderline, BP_Prehypertension"
0.1276595744680851,"FastingBS_Normal, Age_Middle, ECG_Normal, Oldpeak_Moderate"
